Student ID,ACT MAJ,Active Programs,Term,Course Name,Section Name ,Current Status,MIDTERM GRADE,Final Grade,Verif Grade,Cmpl Cred,Faculty Last Name,M89 Stu Recent Math Placement ,CMPL CREDS UG,Degree,Degree Desc,Majors,Major,Date**
644268,,,07/FA,MA-050,MA-050-02,N,C-,C-,C-,0,Ralli,MATH.1,15,,,,,
644268,,,08/SP,MA-105,MA-105-05,N,C-,F,F,0,Bastian,MATH.1,15,,,,,
721307,,,08/SE,MA-050,MA-050-EOF01,N,,A,A,0,Fure,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/1/2012
721307,,,09/SP,MA-105,MA-105-04,N,A,B-,B-,3,Swartz,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,5/1/2012
901205,,,15/SE,MA-050,MA-050-EOF01,N,,B+,B+,0,Fure,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,1/13/2017
901205,,,15/FA,MA-105,MA-105-05,N,NR,B,B,3,Moreland,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,1/13/2017
1303919,BY,BY.BS,20/FA,MA-050,MA-050-02,N,B,B,B,0,Dietrich,MATH.1,45,,,,,
1303919,BY,BY.BS,21/SP,MA-101,MA-101-01,N,NR,C,C,3,Palsu-Andriescu,MATH.1,45,,,,,
1303919,BY,BY.BS,21/SC,MA-115,MA-115-,TR,,T,T,4,,MATH.1,45,,,,,
1303919,BY,BY.BS,22/SP,MA-151,MA-151-02,N,,,,0,Dandola-Depaolo,MATH.1,45,,,,,
1043579,,,16/SP,MA-105,MA-105-01,N,A-,C,C,3,Moreland,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/15/2019
1176896,,,17/FA,MA-050,MA-050-02,N,B,B,B,0,Coffey,MATH.1,27,,,,,
1176896,,,18/SP,MA-100,MA-100-01,N,B-,B,B,3,Turner,MATH.1,27,,,,,
879045,,,11/FA,MA-050,MA-050-50,N,C-,A,A,0,O'Hara,MATH.1,45,,,,,
879045,,,12/SP,MA-105,MA-105-03,N,D+,C-,C-,3,Frankie,MATH.1,45,,,,,
1145898,,,17/FA,MA-050,MA-050-01,N,A,A,A,0,Rizzuto,MATH.1,57,,,,,
436205,,,00/FA,MA-050,MA-050-50,N,B+,B-,B-,0,Dietrich,MATH.1,128,BA,Bachelor of Arts,EN,English,1/1/2005
,,,,,,,,,,,,,,,,ED,Education,
436205,,,02/SP,MA-103,MA-103-50,N,NR,A-,A-,3,Woelfer,MATH.1,128,BA,Bachelor of Arts,EN,English,1/1/2005
,,,,,,,,,,,,,,,,ED,Education,
661995,,,06/FA,MA-050,MA-050-50,N,A,B,B,0,Bodner,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/1/2010
661995,,,07/SP,MA-100,MA-100-02,N,B,B,B,3,Swartz,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/1/2010
496418,,,,MA-101,MA-101-,TR,,,T,3,,MATH.1,131,BS,Bachelor of Science,YI,Special Education,1/1/2005
496418,,,02/FA,MA-103,MA-103-50,N,NR,A-,A-,3,Akinpelu,MATH.1,131,BS,Bachelor of Science,YI,Special Education,1/1/2005
496418,,,02/SP,MA-105,MA-105-05,N,A-,A,A,3,Dubinsky,MATH.1,131,BS,Bachelor of Science,YI,Special Education,1/1/2005
612298,,,05/FA,MA-050,MA-050-F2,N,C+,C+,C+,0,Killmer,MATH.1,54,,,,,
612298,,,06/FA,MA-105,MA-105-07,N,F,C,C,3,Swartz,MATH.1,54,,,,,
1095594,,,16/FA,MA-050,MA-050-50,N,B+,B,B,0,Ramos,MATH.1,116,,,,,
1095594,,,17/SP,MA-105,MA-105-05,N,B,C+,C+,3,Bielskie,MATH.1,116,,,,,
491881,,,02/S3,MA-050,MA-050-E1,N,,B,B,0,Fure,MATH.1,146,BA,Bachelor of Arts,"HS
ED",History,1/1/2007
,,,,,,,,,,,,,,MED,Master of Education,ED,Education,8/1/2008
,,,,,,,,,,,,,,,,,Education,
491881,,,03/SP,MA-100,MA-100-50,N,C+,C+,C+,3,Szczepanski,MATH.1,146,BA,Bachelor of Arts,"HS
ED",History,1/1/2007
,,,,,,,,,,,,,,MED,Master of Education,ED,Education,8/1/2008
,,,,,,,,,,,,,,,,,Education,
491881,,,05/SP,MA-105,MA-105-F2,N,A,B-,B-,3,Moreland,MATH.1,146,BA,Bachelor of Arts,"HS
ED",History,1/1/2007
,,,,,,,,,,,,,,MED,Master of Education,ED,Education,8/1/2008
,,,,,,,,,,,,,,,,,Education,
929649,,,14/FA,MA-101,MA-101-50,N,B,A-,A-,3,Dandola-Depaolo,MATH.1,128,BS,Bachelor of Science,CS,Computer Science,5/9/2018
929649,,,15/SP,MA-109,MA-109-01,N,B-,B,B,4,Palsu-Andriescu,MATH.1,128,BS,Bachelor of Science,CS,Computer Science,5/9/2018
929649,,,15/FA,MA-125,MA-125-03,N,C+,C,C,4,Gold,MATH.1,128,BS,Bachelor of Science,CS,Computer Science,5/9/2018
1321972,,,21/FA,MA-050,MA-050-02,N,C,C,C,0,Kaub,MATH.1,9,,,,,
1110866,,,16/SE,MA-050,MA-050-EOF01,N,,A-,A-,0,Fure,MATH.1,128,BA,Bachelor of Arts,PS,Political Science,5/13/2020
1110866,,,17/FA,MA-105,MA-105-06,N,B-,C+,C+,3,Nill,MATH.1,128,BA,Bachelor of Arts,PS,Political Science,5/13/2020
350719,,,99/FA,MA-050,MA-050-Q1,A,A-,A-,A-,0,Littlewort,MATH.1,137,BSW,Bachelor of Social Work,SW,Social Work,5/1/2003
350719,,,00/SP,MA-101,MA-101-Q1,N,A-,A-,A-,3,Littlewort,MATH.1,137,BSW,Bachelor of Social Work,SW,Social Work,5/1/2003
1265491,CO,CO.PR.BA,19/FA,MA-050,MA-050-01,N,A,A,A,0,Coffey,MATH.1,91,,,,,
1265491,CO,CO.PR.BA,20/SP,MA-105,MA-105-03,N,A,A,A,3,Lampell,MATH.1,91,,,,,
471959,,,01/FA,MA-050,MA-050-02,N,B,A,A,0,Bodner,MATH.1,128,BA,Bachelor of Arts,AR,Art,5/1/2005
471959,,,02/SP,MA-100,MA-100-02,N,A,B,B,3,Allen,MATH.1,128,BA,Bachelor of Arts,AR,Art,5/1/2005
437770,,,00/FA,MA-050,MA-050-Q1,N,B,A-,A-,0,Nahay,MATH.1,47,MA,Master of Arts,PC,Psychological Counseling,1/1/2009
437770,,,01/SP,MA-100,MA-100-Q1,N,A,A-,A-,3,Nahay,MATH.1,47,MA,Master of Arts,PC,Psychological Counseling,1/1/2009
437770,,,01/FA,MA-115,MA-115-01,N,B+,F,F,0,Kaminski,MATH.1,47,MA,Master of Arts,PC,Psychological Counseling,1/1/2009
747395,,,10/FA,MA-050,MA-050-50,N,A,A,A,0,O'Hara,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/22/2013
747395,,,11/SP,MA-105,MA-105-50,N,B+,A-,A-,3,Vigneri,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/22/2013
558632,,,04/FA,MA-050,MA-050-F1,N,C-,B-,B-,0,Penge,MATH.1,134,BA,Bachelor of Arts,CJ,Criminal Justice,8/1/2009
558632,,,05/FA,MA-100,MA-100-F3,N,B-,C,C,3,Penge,MATH.1,134,BA,Bachelor of Arts,CJ,Criminal Justice,8/1/2009
558632,,,08/SE,MA-105,MA-105-E01,N,,D-,D-,3,Liu,MATH.1,134,BA,Bachelor of Arts,CJ,Criminal Justice,8/1/2009
754829,,,09/FA,MA-050,MA-050-50,N,C,A,A,0,Wacha,MATH.1,130,BA,Bachelor of Arts,AR,Art,5/22/2013
754829,,,11/SP,MA-100,MA-100-50,N,A,A,A,3,Vigneri,MATH.1,130,BA,Bachelor of Arts,AR,Art,5/22/2013
391610,,,99/FA,MA-050,MA-050-02,A,A,A,A,0,Bellisio,MATH.1,128,BA,Bachelor of Arts,EN,English,5/1/2003
,,,,,,,,,,,,,,,,ED,Education,
391610,,,01/SP,MA-103,MA-103-02,N,A-,B+,B+,3,Schwartz,MATH.1,128,BA,Bachelor of Arts,EN,English,5/1/2003
,,,,,,,,,,,,,,,,ED,Education,
1178439,,,17/FA,MA-050,MA-050-01,N,B+,R,R,0,Rizzuto,MATH.1,120,BA,Bachelor of Arts,CJ,Criminal Justice,5/19/2021
1178439,,,18/SP,MA-050,MA-050-01,N,R,C+,C+,0,Dietrich,MATH.1,120,BA,Bachelor of Arts,CJ,Criminal Justice,5/19/2021
1178439,,,18/FA,MA-105,MA-105-06,N,D+,C,C,3,Nill,MATH.1,120,BA,Bachelor of Arts,CJ,Criminal Justice,5/19/2021
401376,,,99/FA,MA-050,MA-050-Q2,A,B-,C,C,0,Dietrich,MATH.1,10,,,,,
473219,,,01/FA,MA-050,MA-050-Q3,N,B-,A-,A-,0,Bellisio,MATH.1,16,,,,,
504043,,,02/FA,MA-050,MA-050-50,N,B,B-,B-,0,Dietrich,MATH.1,128,BA,Bachelor of Arts,PS,Political Science,5/1/2007
,,,,,,,,,,,,,,MA,Master of Arts,PO,Public Policy,1/18/2013
504043,,,03/FA,MA-100,MA-100-03,N,C-,C,C,3,Krishan,MATH.1,128,BA,Bachelor of Arts,PS,Political Science,5/1/2007
,,,,,,,,,,,,,,MA,Master of Arts,PO,Public Policy,1/18/2013
1306445,PY,PY.BA,21/SP,MA-050,MA-050-01,N,NR,A,A,0,Rizzuto,MATH.1,46,,,,,
1306445,PY,PY.BA,21/SA,MA-105,MA-105-A01,N,,B-,B-,3,Zak,MATH.1,46,,,,,
1321791,CO,CO.PR.BA,22/SP,MA-050,MA-050-02,N,,,,0,Dietrich,MATH.1,12,,,,,
468284,,,01/FA,MA-050,MA-050-Q1,N,C+,C+,C+,0,Dubinsky,MATH.1,10,,,,,
476853,,,05/FA,MA-050,MA-050-03,N,C,B,B,0,Killmer,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
476853,,,06/SP,MA-105,MA-105-50,N,D+,C-,C-,3,Allen,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
476853,,,06/FA,MA-117,MA-117-50,N,F,B-,B-,3,Brower,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
476853,,,07/SP,MA-118,MA-118-05,N,F,C,C,3,Liu,MATH.1,128,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
1056921,,,16/SP,MA-050,MA-050-01,N,R,F,F,0,Coffey,MATH.1,9,,,,,
872109,,,12/SP,MA-001,MA-001-,TR,,,T,4,,MATH.1,144,BS,Bachelor of Science,BUBI,Business Administration,5/1/2014
872109,,,12/FA,MA-105,MA-105-07,N,D-,C,C,3,Poracky,MATH.1,144,BS,Bachelor of Science,BUBI,Business Administration,5/1/2014
872109,,,13/SP,MA-117,MA-117-01,N,C+,C+,C+,3,Poracky,MATH.1,144,BS,Bachelor of Science,BUBI,Business Administration,5/1/2014
872109,,,13/SE,MA-118,MA-118-E50,A,,A,A,3,Epstein,MATH.1,144,BS,Bachelor of Science,BUBI,Business Administration,5/1/2014
487266,,,02/FA,MA-050,MA-050-03,N,A,C,C,0,Killmer,MATH.1,109,,,,,
487266,,,03/SP,MA-100,MA-100-04,N,C-,C,C,3,Schwartz,MATH.1,109,,,,,
1329251,PY,PY.BA,21/FA,MA-050,MA-050-02,N,A-,A,A,0,Kaub,MATH.1,13,,,,,
1329251,PY,PY.BA,22/SP,MA-105,MA-105-05,N,,,,0,Pasner,MATH.1,13,,,,,
609274,,,05/FA,MA-050,MA-050-F2,N,A,A,A,0,Killmer,MATH.1,154,BS,Bachelor of Science,BUBM,Business Administration,5/1/2009
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2009
609274,,,06/SP,MA-105,MA-105-01,N,A,A-,A-,3,Moreland,MATH.1,154,BS,Bachelor of Science,BUBM,Business Administration,5/1/2009
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2009
609274,,,06/FA,MA-117,MA-117-07,N,C,B,B,3,Penge,MATH.1,154,BS,Bachelor of Science,BUBM,Business Administration,5/1/2009
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2009
609274,,,07/SP,MA-118,MA-118-05,N,C-,B-,B-,3,Liu,MATH.1,154,BS,Bachelor of Science,BUBM,Business Administration,5/1/2009
,,,,,,,,,,,,,,BA,Bachelor of Arts,MU,Music,5/1/2009
439114,,,00/FA,MA-050,MA-050-Q3,N,C-,C-,C-,0,Schwartz,MATH.1,22,,,,,
699755,,,08/FA,MA-050,MA-050-02,N,C-,B,B,0,Dietrich,MATH.1,136,BA,Bachelor of Arts,AN,Anthropology,1/1/2012
,,,,,,,,,,,,,,,,YI,Special Education,
699755,,,09/SP,MA-203,MA-203-01,N,C+,A-,A-,3,Wacha,MATH.1,136,BA,Bachelor of Arts,AN,Anthropology,1/1/2012
,,,,,,,,,,,,,,,,YI,Special Education,
699755,,,10/SP,MA-204,MA-204-01,N,B,B,B,3,Dietrich,MATH.1,136,BA,Bachelor of Arts,AN,Anthropology,1/1/2012
,,,,,,,,,,,,,,,,YI,Special Education,
498029,,,03/FA,MA-050,MA-050-03,N,B+,A-,A-,0,Schwartz,MATH.1,137,BA,Bachelor of Arts,CO,Communication,5/1/2008
498029,,,06/SP,MA-100,MA-100-05,N,B+,B,B,3,Penge,MATH.1,137,BA,Bachelor of Arts,CO,Communication,5/1/2008
1323290,HEPE,HEPE.ED.BS,21/FA,MA-050,MA-050-01,N,C-,C-,C-,0,Rosado,MATH.1,10,,,,,
,EDS,,,,,,,,,,,,,,,,,
1323290,HEPE,HEPE.ED.BS,22/SP,MA-105,MA-105-01,N,,,,0,Zak,MATH.1,10,,,,,
,EDS,,,,,,,,,,,,,,,,,
474510,,,01/FA,MA-050,MA-050-Q3,N,A,B+,B+,0,Bellisio,MATH.1,25,,,,,
1309587,,,20/FA,MA-050,MA-050-02,N,R,F,F,0,Dietrich,MATH.1,0,,,,,
1104109,,,17/SP,MA-050,MA-050-01,N,C-,R,R,0,Dietrich,MATH.1,129,BA,Bachelor of Arts,EN,English,5/13/2020
1104109,,,17/FA,MA-050,MA-050-02,N,C,C,C,0,Coffey,MATH.1,129,BA,Bachelor of Arts,EN,English,5/13/2020
1104109,,,18/FA,MA-105,MA-105-51,N,A,B+,B+,3,Tranchina,MATH.1,129,BA,Bachelor of Arts,EN,English,5/13/2020
416792,,,00/S3,MA-050,MA-050-E1,N,,C,C,0,Fure,MATH.1,109,,,,,
416792,,,04/SP,MA-105,MA-105-05,N,F,C-,C-,3,Gold,MATH.1,109,,,,,
416792,,,03/SP,MA-105,MA-105-06,N,F,F,F,0,Swartz,MATH.1,109,,,,,
510394,,,02/FA,MA-050,MA-050-02,N,A,A,A,0,Bodner,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/1/2006
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,EDE,Education - Elementary K-6,1/1/2009
510394,,,03/SP,MA-105,MA-105-05,N,A-,A,A,3,Poracky,MATH.1,128,BA,Bachelor of Arts,PY,Psychology,5/1/2006
,,,,,,,,,,,,,,MAT,Master of Arts in Teaching,EDE,Education - Elementary K-6,1/1/2009
570236,,,04/SP,MA-050,MA-050-01,N,A,A,A,0,Penge,MATH.1,129,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
570236,,,04/FA,MA-101,MA-101-50,N,B+,B+,B+,3,Wacha,MATH.1,129,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
570236,,,05/SP,MA-117,MA-117-50,N,C-,C-,C-,3,Menist,MATH.1,129,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
570236,,,06/SP,MA-118,MA-118-51,N,F,C,C,3,Epstein,MATH.1,129,BS,Bachelor of Science,BUBM,Business Administration,5/1/2007
1291701,HEPR,HEPR.PUHE.BS,19/FA,MA-050,MA-050-01,N,B,A-,A-,0,Coffey,MATH.1,82,,,,,
1291701,HEPR,HEPR.PUHE.BS,20/SP,MA-101,MA-101-01,N,D,B+,B+,3,Palsu-Andriescu,MATH.1,82,,,,,
1291701,HEPR,HEPR.PUHE.BS,21/SP,MA-151,MA-151-06,N,C+,C+,P,3,Mascenik,MATH.1,82,,,,,
305407,,,00/FA,MA-050,MA-050-02,N,F,F,W,0,Kuntz,MATH.1,48,,,,,
305407,,,99/FA,MA-050,MA-050-50,A,D,F,F,0,Sofla,MATH.1,48,,,,,
305407,,,,MA-100,MA-100-,TR,,,T,3,,MATH.1,48,,,,,
474348,,,02/SP,MA-050,MA-050-01,N,A,A,A,0,Schwartz,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2005
474348,,,02/FA,MA-101,MA-101-50,N,A-,B,B,3,Pietrzykowski,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2005
457447,,,01/FA,MA-050,MA-050-Q1,N,C-,C+,C+,0,Dubinsky,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2005
457447,,,03/SP,MA-103,MA-103-03,N,C,B-,B-,3,Wen,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/1/2005
399109,,,00/FA,MA-050,MA-050-02,N,B,A,A,0,Kuntz,MATH.1,139,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2004
399109,,,01/SP,MA-100,MA-100-03,N,B,A,A,3,Nahay,MATH.1,139,BFA,Bachelor of Fine Arts,FA,Fine Arts,5/1/2004
394912,,,99/FA,MA-050,MA-050-01,A,B,B,B,0,Morfogenis,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
394912,,,00/FA,MA-101,MA-101-01,N,B-,B-,B-,3,Markman,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
394912,,,01/SP,MA-117,MA-117-50,N,D,B,B,3,Epstein,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
394912,,,01/FA,MA-118,MA-118-01,N,C,B,B,3,Wilson,MATH.1,128,BS,Bachelor of Science,BUBK,Business Administration,5/1/2003
554397,,,04/FA,MA-050,MA-050-03,N,F,B,B,0,Schwartz,MATH.1,128,BA,Bachelor of Arts,AR,Art,8/1/2009
554397,,,05/SP,MA-100,MA-100-F2,N,B,B,B,3,Penge,MATH.1,128,BA,Bachelor of Arts,AR,Art,8/1/2009
455754,,,01/FA,MA-050,MA-050-Q3,N,C+,C-,C-,0,Bellisio,MATH.1,128,BA,Bachelor of Arts,AR,Art,1/1/2007
455754,,,02/FA,MA-100,MA-100-03,N,C,C-,C-,3,Szczepanski,MATH.1,128,BA,Bachelor of Arts,AR,Art,1/1/2007
668153,,,07/FA,MA-050,MA-050-01,N,A-,A-,A-,0,Dietrich,MATH.1,58,,,,,
668153,,,08/FA,MA-105,MA-105-04,N,C,C+,C+,3,Ralli,MATH.1,58,,,,,
946267,,,13/FA,MA-050,MA-050-01,N,C+,C-,C-,0,Ralli,MATH.1,28,,,,,
946267,,,14/SP,MA-115,MA-115-01,N,C+,D,D,3,Ralli,MATH.1,28,,,,,
1330612,UN,UN.BX,22/SP,MA-101,MA-101-01,N,,,,0,Dubinsky,MATH.1,3,,,,,
576201,,,04/FA,MA-050,MA-050-F2,N,B,B,B,0,Schwartz,MATH.1,28,,,,,
538300,,,03/FA,MA-050,MA-050-01,N,B+,A,A,0,Penge,MATH.1,142,BA,Bachelor of Arts,AN,Anthropology,1/1/2008
,,,,,,,,,,,,,,,,YI,Special Education,
538300,,,04/FA,MA-103,MA-103-02,N,B,B,B,3,Marshall,MATH.1,142,BA,Bachelor of Arts,AN,Anthropology,1/1/2008
,,,,,,,,,,,,,,,,YI,Special Education,
1173547,,,17/FA,MA-050,MA-050-01,N,A,B,B,0,Rizzuto,MATH.1,25,,,,,
1173547,,,18/SP,MA-101,MA-101-01,N,C,C+,C+,3,Poracky,MATH.1,25,,,,,
423453,,,00/FA,MA-050,MA-050-50,N,A,A-,A-,0,Dietrich,MATH.1,131,BSW,Bachelor of Social Work,SW,Social Work,5/1/2004
,,,,,,,,,,,,,,MSW,Master of Social Work,SW,Social Work,5/1/2005
423453,,,02/SP,MA-105,MA-105-50,N,B+,B-,B-,3,Bodner,MATH.1,131,BSW,Bachelor of Social Work,SW,Social Work,5/1/2004
,,,,,,,,,,,,,,MSW,Master of Social Work,SW,Social Work,5/1/2005
729632,,,08/FA,MA-050,MA-050-01,N,NR,B-,B-,0,Ralli,MATH.1,48,,,,,
729632,,,09/SP,MA-105,MA-105-05,N,B+,B-,B-,3,Bastian,MATH.1,48,,,,,
729632,,,10/SP,MA-117,MA-117-50,N,A,C-,C-,3,Epstein,MATH.1,48,,,,,
1236893,CJ,CJ.BA,19/SP,MA-105,MA-105-07,N,A,B+,B+,3,Marchetta,MATH.1,114,,,,,
402625,,,99/FA,MA-050,MA-050-Q2,A,A,A,A,0,Dietrich,MATH.1,134,BA,Bachelor of Arts,CO,Communication,5/1/2004
402625,,,00/FA,MA-100,MA-100-04,N,A-,B,B,3,Dubinsky,MATH.1,134,BA,Bachelor of Arts,CO,Communication,5/1/2004
427242,,,00/FA,MA-050,MA-050-03,N,A,B+,B+,0,Bellisio,MATH.1,135,BS,Bachelor of Science,BUBK,Business Administration,5/1/2004
427242,,,01/SP,MA-105,MA-105-02,N,C,B,B,3,Swartz,MATH.1,135,BS,Bachelor of Science,BUBK,Business Administration,5/1/2004
427242,,,01/FA,MA-117,MA-117-01,N,A-,B+,B+,3,Vas,MATH.1,135,BS,Bachelor of Science,BUBK,Business Administration,5/1/2004
427242,,,02/SP,MA-118,MA-118-01,N,B-,B+,B+,3,Bellisio,MATH.1,135,BS,Bachelor of Science,BUBK,Business Administration,5/1/2004
1275237,SW,SW.BSW,19/FA,MA-050,MA-050-01,N,B,B,B,0,Coffey,MATH.1,42,,,,,
1275237,SW,SW.BSW,20/SP,MA-101,MA-101-01,N,B,D+,P,3,Palsu-Andriescu,MATH.1,42,,,,,
1275237,SW,SW.BSW,21/SP,MA-105,MA-105-03,N,D,D-,P,3,Lampell,MATH.1,42,,,,,
1222120,CJ,CJ.BA,18/FA,MA-050,MA-050-02,N,A-,A,A,0,Rizzuto,MATH.1,104,,,,,
1222120,CJ,CJ.BA,19/SP,MA-105,MA-105-07,N,A,A,A,3,Marchetta,MATH.1,104,,,,,
1222120,CJ,CJ.BA,19/FA,MA-151,MA-151-04,N,D,F,F,0,Pang,MATH.1,104,,,,,
1107152,,,16/FA,MA-105,MA-105-51,N,C+,A-,A-,3,Wacha,MATH.1,128,BA,Bachelor of Arts,CO,Communication,5/13/2020
761491,,,09/FA,MA-050,MA-050-02,N,B,B-,B-,0,Dietrich,MATH.1,31,,,,,
792031,,,10/FA,MA-050,MA-050-01,N,C+,C,C,0,Ralli,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,7/15/2015
792031,,,11/FA,MA-105,MA-105-03,N,C,C-,C-,3,Ralli,MATH.1,128,BA,Bachelor of Arts,CJ,Criminal Justice,7/15/2015
461133,,,01/FA,MA-050,MA-050-Q1,N,B,B-,B-,0,Dubinsky,MATH.1,130,BA,Bachelor of Arts,CO,Communication,1/1/2005
461133,,,03/SP,MA-103,MA-103-03,N,B-,A-,A-,3,Wen,MATH.1,130,BA,Bachelor of Arts,CO,Communication,1/1/2005
1280239,CO,CO.MSP.BA,19/FA,MA-050,MA-050-02,N,B,C,C,0,Rizzuto,MATH.1,67,,,,,
1280239,CO,CO.MSP.BA,20/SP,MA-105,MA-105-01,N,F,F,F,0,Anderson,MATH.1,67,,,,,
1280239,CO,CO.MSP.BA,20/FA,MA-105,MA-105-04,N,C-,C-,C-,3,Ayers,MATH.1,67,,,,,
534665,,,04/FA,MA-050,MA-050-F4,N,B,A,A,0,Bodner,MATH.1,24,,,,,
717979,,,08/FA,MA-050,MA-050-02,A,C+,A-,A-,0,Dietrich,MATH.1,16,,,,,
686982,,,07/FA,MA-050,MA-050-50,N,A,B+,B+,0,Bodner,MATH.1,183,BA,Bachelor of Arts,MU,Music,5/1/2011
,,,,,,,,,,,,,,BS,Bachelor of Science,HEPE,Health and Physical Education,5/13/2020
686982,,,08/FA,MA-100,MA-100-03,N,B+,C,C,3,Wacha,MATH.1,183,BA,Bachelor of Arts,MU,Music,5/1/2011
,,,,,,,,,,,,,,BS,Bachelor of Science,HEPE,Health and Physical Education,5/13/2020
541232,,,03/FA,MA-050,MA-050-04,N,C-,C-,C-,0,Schwartz,MATH.1,132,BA,Bachelor of Arts,CO,Communication,8/31/2013
541232,,,06/SP,MA-100,MA-100-F1,N,F,C-,C-,3,Swartz,MATH.1,132,BA,Bachelor of Arts,CO,Communication,8/31/2013
541232,,,11/FA,MA-105,MA-105-51,N,C-,C-,C-,3,Effrain,MATH.1,132,BA,Bachelor of Arts,CO,Communication,8/31/2013
1173900,FA,FA.GD.BFA,19/FA,MA-050,MA-050-02,N,A,A,A,0,Rizzuto,MATH.1,106,,,,,
1173900,FA,FA.GD.BFA,20/FA,MA-105,MA-105-01,N,A-,A,A,3,Liu,MATH.1,106,,,,,
645732,,,06/S3,MA-050,MA-050-E1,N,,A-,A-,0,Fure,MATH.1,135,BSW,Bachelor of Social Work,SW,Social Work,5/1/2010
,,,,,,,,,,,,,,MSW,Master of Social Work,SW,Social Work,5/1/2011
645732,,,07/FA,MA-105,MA-105-51,N,A,A-,A-,3,Krishan,MATH.1,135,BSW,Bachelor of Social Work,SW,Social Work,5/1/2010
,,,,,,,,,,,,,,MSW,Master of Social Work,SW,Social Work,5/1/2011
738488,,,09/SE,MA-050,MA-050-EOF01,N,,B-,B-,0,Fure,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,5/22/2013
738488,,,11/SP,MA-105,MA-105-50,N,B-,C+,C+,3,Vigneri,MATH.1,128,BSW,Bachelor of Social Work,SW,Social Work,5/22/2013
382334,,,99/FA,MA-050,MA-050-01,A,C,C+,C+,0,Morfogenis,MATH.1,135,BA,Bachelor of Arts,PY,Psychology,1/1/2004
,,,,,,,,,,,,,,,,ED,Education,
382334,,,02/S3,MA-103,MA-103-31,N,,A,A,3,Schwartz,MATH.1,135,BA,Bachelor of Arts,PY,Psychology,1/1/2004
,,,,,,,,,,,,,,,,ED,Education,
382334,,,02/SP,MA-105,MA-105-01,N,D,D,D,3,Wilson,MATH.1,135,BA,Bachelor of Arts,PY,Psychology,1/1/2004
,,,,,,,,,,,,,,,,ED,Education,
536783,,,04/FA,MA-050,MA-050-F2,N,C,C,C,0,Schwartz,MATH.1,57,,,,,
536783,,,08/SP,MA-100,MA-100-01,N,B,C+,C+,3,Wacha,MATH.1,57,,,,,
536783,,,05/FA,MA-103,MA-103-02,N,D,F,F,0,Marshall,MATH.1,57,,,,,
573283,,,04/FA,MA-050,MA-050-03,N,C,C-,C-,0,Schwartz,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/1/2010
573283,,,05/SP,MA-100,MA-100-F3,N,B,C+,C+,3,Penge,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/1/2010
749766,,,10/FA,MA-050,MA-050-50,N,A,C-,C-,0,O'Hara,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/17/2014
749766,,,11/SP,MA-100,MA-100-05,N,B-,C+,C+,3,Bodner,MATH.1,128,BA,Bachelor of Arts,CO,Communication,1/17/2014
698341,,,07/FA,MA-050,MA-050-02,N,B+,B+,B+,0,Ralli,MATH.1,13,,,,,
841480,,,11/FA,MA-050,MA-050-50,N,B+,A-,A-,0,O'Hara,MATH.1,129,BA,Bachelor of Arts,HS,History,1/15/2016
,,,,,,,,,,,,,,,,EDS,Education - Secondary,
841480,,,13/SP,MA-105,MA-105-52,N,B,C+,C+,3,Wacha,MATH.1,129,BA,Bachelor of Arts,HS,History,1/15/2016
,,,,,,,,,,,,,,,,EDS,Education - Secondary,
